"LabID","CRA","Error","Material","Species","SiteName","Country","Longitude","Latitude","Region"
"Ly-11328",9145,50,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-11329",9480,50,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-11330",9410,50,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-12110",9570,50,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-12112",9290,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-13628",9305,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-13629",9440,45,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-13630",9000,40,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-13631",9340,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-14032",9420,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-14033",9220,60,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-14413",7635,35,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-15185",9345,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-15186",9315,40,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-15454",9320,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-15455",9150,40,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-2603",9560,65,"seeds",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-2604",9780,65,"seeds",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-2614",8160,95,"bone",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-3464",9445,45,"seed",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-4704",9480,60,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-4705",9380,60,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-4706",9590,60,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-5821",9610,170,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-5822",9160,75,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-6165",9100,80,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-6166",8990,100,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-6803",9555,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-6902",9360,45,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-7795",9540,45,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-8841",9280,60,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-8842",9370,75,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-8843",9190,65,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"Ly-8844",9245,65,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"UBA-16007",9556,34,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"UBA-16008",9530,39,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"UBA-16009",9483,30,,,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
"UtC-",9200,100,"charcoal",,"Tell Dja’de el-Mughara","SY",38.183,36.383,"2"
"UtC-2369",9200,100,"charcoal",,"Tell Dja’de el-Mughara","SY",38.1833,36.3833,"2"
,7734,88,,,"Tell el-Umeiri","JO",35.8881,31.8686,"1"
"Gif-3372",8150,190,"charcoal",,"Tell Ghoraifé","SY",36.531,33.532,"1"
"Gif-3374",8400,190,"charcoal",,"Tell Ghoraifé","SY",36.531,33.532,"1"
"Gif-3375",8480,190,"charcoal",,"Tell Ghoraifé","SY",36.531,33.532,"1"
"Gif-3376",8710,190,"charcoal",,"Tell Ghoraifé","SY",36.531,33.532,"1"
"AA-30500",7705,75,"grain (charred)","Cerealia","Tell Halaf","SY",40.0396,36.8266,"2"
"AA-30501",7805,60,"grain (charred)","Cerealia","Tell Halaf","SY",40.0396,36.8266,"2"
"GrN-2660",7570,35,"charcoal",,"Tell Halaf","SY",40.05,36.81,"2"
"Beta-101602",8630,70,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-101603",8710,70,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-101604",8310,110,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-101605",13860,120,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-101606",8450,100,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-121012",8600,60,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206820",8460,40,"seeds",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206821",8490,40,"seeds",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206822",8500,50,"seeds",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206824",8270,50,"seeds",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206825",8370,50,"seeds",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206826",8340,130,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206827",8200,160,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-206829",8500,40,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-50856",8655,75,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-50857",8300,60,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-58925",7880,120,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-58928",8700,60,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-58930",7990,70,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-61488",9520,180,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-69593",7760,60,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-80636",8750,60,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-90616",10770,160,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Beta-90618",8810,80,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Ly-6494",7710,70,"charcoal",,"Tell Halula","SY",38.1667,36.4167,"2"
"Gd-11627",10170,70,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-11673",10280,90,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-11741",10680,60,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12502",10140,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12503",10245,95,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12504",10350,120,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12506",10360,95,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12510",10015,90,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12514",10310,130,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12515",10510,95,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12637",8220,100,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12639",10250,80,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12649",9830,100,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12651",10080,90,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12652",10090,100,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12797",10440,120,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12798",10900,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12799",10620,120,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12802",11420,130,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12811",10180,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12816",9870,95,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12817",9420,100,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12819",9950,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-12820",9880,80,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15477",8860,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15486",10220,140,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15488",10590,150,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15676",10230,120,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15679",10700,140,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15680",10350,150,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-15681",10280,150,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-16285",10050,140,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30004",9990,120,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30005",10295,85,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30007",9850,160,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30017",9690,100,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30062",10360,80,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Gd-30070",10260,130,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdA-466",9850,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdA-467",8370,90,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-358",9640,60,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-359",9710,70,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-360",9520,70,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-361",9770,110,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-362",9840,70,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-363",9550,65,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"GdS-364",9980,70,"charcoal",,"Tell Qaramel","SY",37.275,36.3778,"2"
"Beta-262212",8940,50,"seeds",,"Tell Qarassa","SY",36.4137,32.8356,"1"
"Beta-262213",9100,60,"grain","Triticum dicoccum","Tell Qarassa","SY",36.4137,32.8356,"1"
"Beta-272103",9320,50,"seeds","Cerealia","Tell Qarassa","SY",36.4137,32.8356,"1"
"Beta-274098",9030,60,"seeds","Fabaceae","Tell Qarassa","SY",36.4137,32.8356,"1"
"Beta-277177",9300,50,"grain","Triticum","Tell Qarassa","SY",36.4137,32.8356,"1"
"Beta-290929",9340,40,"grain (charred)","Triticum monococcum","Tell Qarassa","SY",36.4137,32.8356,"1"
"CAN-1065",9300,45,"charcoal (branch)","Pistacia","Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1058",9010,45,,,"Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1059",9110,35,,,"Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1060",9145,40,,,"Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1065",9300,45,"charcoal","Pistacia","Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1074",8960,45,,,"Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1353",9252,38,"grain","Triticum boeoticum/monococcum","Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1354",9252,48,"grain","Triticum boeoticum/monococcum","Tell Qarassa","SY",36.4137,32.8356,"1"
"CNA-1355",9185,40,"grain","Triticum dicoccum","Tell Qarassa","SY",36.4137,32.8356,"1"
"Ly-14517",9290,45,"wood",,"Tell Qarassa","SY",36.4137,32.8356,"1"
"Ly-7031",9140,50,"charcoal",,"Tell Qarassa","SY",36.4137,32.8356,"1"
"TO-3986",8100,70,"charcoal",,"Tell Rakan","JO",35.6601,32.5345,"1"
"TO-3987",8430,70,"charcoal",,"Tell Rakan","JO",35.6601,32.5345,"1"
"GrA-24219",7570,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-24248",7720,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-26928",7525,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-29706",7570,60,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-29713",7765,30,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-31875",7690,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-31876",7700,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-31877",7695,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32047",7640,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32048",7705,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32049",7735,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32051",7625,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32052",8170,80,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32053",7545,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32056",7760,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32059",7930,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32062",7740,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33001",7955,35,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33002",8005,35,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33006",7930,35,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33007",8040,35,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33009",7990,35,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-33992",8005,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-41269",9730,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42452",7600,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42463",7535,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42465",7510,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42466",7675,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42468",7520,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42481",7500,45,"seeds (charred)",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42722",7605,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42728",7540,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42729",7540,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42764",7505,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42775",7725,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42776",7595,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42780",7655,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42781",7680,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42782",7535,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42785",7725,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42786",7715,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42787",7835,45,"seeds (charred)",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42788",7710,40,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42790",7710,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42791",7665,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42792",7760,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42795",7725,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42796",7635,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42797",7775,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42798",7700,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42800",7780,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42801",7705,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42802",8270,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42804",7795,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42806",7820,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42807",7740,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42810",7970,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42811",7925,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42812",7985,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42813",7910,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42815",7940,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42817",7890,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42818",7995,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42820",8615,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42821",8010,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42850",7715,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-42889",7555,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-21319",8530,60,"seeds (charred)",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-22273",8190,60,"seeds (charred)",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-24219",7570,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-24248",7720,50,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-26928",7525,45,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-29706",7570,60,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-29713",7765,30,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrN-29714",7680,30,"charcoal",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"UtC-4907",7950,50,"seeds (charred)",,"Tell Sabi Abyad I","SY",39.093,36.504,"2"
"GrA-32991",7920,35,"charcoal",,"Tell Sabi Abyad III","SY",39.093,36.504,"2"
"GrA-32992",7950,35,"charcoal",,"Tell Sabi Abyad III","SY",39.093,36.504,"2"
"GrA-32998",7900,40,"charcoal",,"Tell Sabi Abyad III","SY",39.093,36.504,"2"
"TK-198",7800,80,"charcoal",,"Telul eth-Thalathat II","IQ",42.5333,36.5667,"2"
"TK-24",7520,120,"charcoal",,"Telul eth-Thalathat II","IQ",42.5333,36.5667,"2"
"TKa-13418",7520,60,"charcoal",,"Telul eth-Thalathat II","IQ",42.5333,36.5667,"2"
"TKa-13420",7600,60,"charcoal",,"Telul eth-Thalathat II","IQ",42.5333,36.5667,"2"
"TKa-13421",7620,50,"charcoal",,"Telul eth-Thalathat II","IQ",42.5333,36.5667,"2"
"KN-5964",7641,37,"charcoal",,"Tepecik (Makaraz Tepe)","TR",34.4938,38.1722,"3"
"KN-5965",7811,25,"charcoal",,"Tepecik (Makaraz Tepe)","TR",34.4938,38.1722,"3"
"KN-5966",7690,30,"charcoal",,"Tepecik (Makaraz Tepe)","TR",34.4938,38.1722,"3"
"Beta-57898",9010,100,"sediment",,"Tor al-Tareeq (WHS 1065)","JO",35.92,30.87,"1"
"ETH-806",12320,95,"charcoal",,"Tor Hamar (C or J431)","JO",34.9527,30.0018,"1"
"Pta-2703",8220,80,"charcoal",,"Ujrat el-Mehed 1","EG",34,28.21,"1"
"Beta-69598",14650,70,,,"Umm et-Tlel","SY",38.85,35.23,"2"
"Beta-79221",14490,200,,,"Umm et-Tlel","SY",38.85,35.23,"2"
"OxA-1503",14440,150,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2835",15190,130,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2836",14860,130,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2837",14650,120,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2838",15050,160,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2839",14800,130,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2840",14880,120,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2841",15730,130,"charcoal",,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"OxA-2842",14980,200,,,"Urkanar-Rub IIa","PS",35.43,32.06,"1"
"RT-670D",7960,200,"charcoal",,"Uvda 9","IL",34.96,29.95,"1"
"RT-760D",7960,200,,,"Uvda 9","IL",34.96,29.95,"1"
"OxA-20973",13650,50,"bone/charcoal",,"Uyun al-Hammam","JO",35.5707,32.5025,"1"
"OxA-20974",13720,55,"bone/charcoal",,"Uyun al-Hammam","JO",35.5707,32.5025,"1"
"OxA-20977",13785,60,"bone/charcoal",,"Uyun al-Hammam","JO",35.5707,32.5025,"1"
"OxA-20978",13685,55,"bone/charcoal",,"Uyun al-Hammam","JO",35.5707,32.5025,"1"
"Poz-35077",13700,70,"charcoal",,"Uyun al-Hammam","JO",35.5707,32.5025,"1"
"TO-11704",12400,180,"bone","Homo sapiens","Uyun al-Hammam","JO",35.5707,32.5025,"1"
"NITA2-11406",8409,41,,,"Wadi Abu Tulayha","JO",35.9714,30.5082,"1"
"NITA2-11408",8464,51,,,"Wadi Abu Tulayha","JO",35.9714,30.5082,"1"
"NITA2-11409",8443,51,,,"Wadi Abu Tulayha","JO",35.9714,30.5082,"1"
"OxA-393",11920,150,"seeds (charred)","Leguminosae","Wadi el-Hammeh 27","JO",35.61,32.466,"1"
"OxA-394",12200,160,"seeds (charred)","Chenopodium","Wadi el-Hammeh 27","JO",35.61,32.466,"1"
"OxA-507",11950,160,"seeds (charred)","Leguminosae","Wadi el-Hammeh 27","JO",35.61,32.466,"1"
"Wk-22244",12349,44,"charcoal",,"Wadi el-Hammeh 27","JO",35.61,32.4664,"1"
"Hd-12333",9157,112,,,"Wadi Faynan 11","JO",35.4908,30.6245,"1"
"Beta-1202011",9890,50,,,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120204",13010,50,"shell (terrestrial)","Gastropoda","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120205",9690,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120206",9420,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120207",9400,60,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120208",12830,50,"shell (terrestrial)","Gastropoda","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120209",11830,50,"shell (terrestrial)","Gastropoda","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120210",10190,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-120211",9890,50,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-135110",9180,60,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-135111",10220,60,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192520",9900,40,"charcoal","Ficus","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192521",10500,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192522",9880,40,"charcoal","Tamarix","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192523",9920,40,"charcoal","Ficus","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192524",10150,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192525",10350,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192526",10420,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192527",10440,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192529",9870,40,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192530",10340,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192531",9950,40,"charcoal","Tamarix","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-192536",10420,40,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-19520",9900,40,"charcoal","Ficus","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-208671",9560,40,"grain (charred)","Hordeum vulgare","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-208672",9430,40,"grain","Bromus","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-209010",9140,40,"charcoal",,"Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253733",9670,50,"charcoal","Chenopodiaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253734",9850,50,"charcoal","Tamarix","Wadi Faynan 16","JO",35.4557,30.6608,"1"
"Beta-253735",10130,60,"charcoal","Cupressaceae","Wadi Faynan 16","JO",35.4557,30.6608,"1"
